l,t,freq,S21
2.8,0.9,10.3,-1.273920219
2.8,0.9,10.4,-1.301962096
2.8,0.9,10.5,-1.330558043
2.8,0.9,10.6,-1.35973036
2.8,0.9,10.7,-1.389502852
2.8,0.9,10.8,-1.419900921
2.8,0.9,10.9,-1.450951661
2.8,0.9,11,-1.482683969
2.8,0.9,11.1,-1.515128658
2.8,0.9,11.2,-1.548318585
2.8,0.9,11.3,-1.582288789
2.8,0.9,11.4,-1.617076643
2.8,0.9,11.5,-1.652722023
2.8,0.9,11.6,-1.689267491
2.8,0.9,11.7,-1.726758499
2.8,0.9,11.8,-1.765243619
2.8,0.9,11.9,-1.804774789
2.8,0.9,12,-1.845407597
2.8,0.9,12.1,-1.887201588
2.8,0.9,12.2,-1.930220615
2.8,0.9,12.3,-1.974533223
2.8,0.9,12.4,-2.020213083
2.8,0.9,12.5,-2.067339478
2.8,0.9,12.6,-2.115997844
2.8,0.9,12.7,-2.166280383
2.8,0.9,12.8,-2.218286751
2.8,0.9,12.9,-2.272124824
2.8,0.9,13,-2.32791158
2.8,0.9,13.1,-2.385774076
2.8,0.9,13.2,-2.445850568
2.8,0.9,13.3,-2.508291773
2.8,0.9,13.4,-2.573262312
2.8,0.9,13.5,-2.640942338
2.8,0.9,13.6,-2.711529415
2.8,0.9,13.7,-2.785240647
2.8,0.9,13.8,-2.862315138
2.8,0.9,13.9,-2.943016809
2.8,0.9,14,-3.027637655
2.8,0.9,14.1,-3.116501513
2.8,0.9,14.2,-3.209968438
2.8,0.9,14.3,-3.308439796
2.8,0.9,14.4,-3.41236423
2.8,0.9,14.5,-3.522244658
2.8,0.9,14.6,-3.63864653
2.8,0.9,14.7,-3.762207605
2.8,0.9,14.8,-3.893649589
2.8,0.9,14.9,-4.033792065
2.8,0.9,15,-4.183569245
2.8,0.9,15.1,-4.344050252
2.8,0.9,15.2,-4.516463835
2.8,0.9,15.3,-4.702228691
2.8,0.9,15.4,-4.902990962
2.8,0.9,15.5,-5.120671008
2.8,0.9,15.6,-5.357522286
2.8,0.9,15.7,-5.61620626
2.8,0.9,15.8,-5.899888802
2.8,0.9,15.9,-6.212365883
2.8,0.9,16,-6.558229849
2.8,1,2,-0.052791673
2.8,1,2.1,-0.057981891
2.8,1,2.2,-0.063400763
2.8,1,2.3,-0.069045436
2.8,1,2.4,-0.07491306
2.8,1,2.5,-0.081000804
2.8,1,2.6,-0.087305868
2.8,1,2.7,-0.093825499
2.8,1,2.8,-0.100557002
2.8,1,2.9,-0.107497754
2.8,1,3,-0.114645218
2.8,1,3.1,-0.121996952
2.8,1,3.2,-0.129550622
2.8,1,3.3,-0.137304011
2.8,1,3.4,-0.145255032
2.8,1,3.5,-0.153401734
2.8,1,3.6,-0.161742311
2.8,1,3.7,-0.170275111
2.8,1,3.8,-0.178998642
2.8,1,3.9,-0.187911575
2.8,1,4,-0.197012755
2.8,1,4.1,-0.206301199
2.8,1,4.2,-0.215776102
2.8,1,4.3,-0.22543684
2.8,1,4.4,-0.235282969
2.8,1,4.5,-0.245314229
2.8,1,4.6,-0.255530541
2.8,1,4.7,-0.265932009
2.8,1,4.8,-0.276518914
2.8,1,4.9,-0.287291716
2.8,1,5,-0.29825105
2.8,1,5.1,-0.309397721
2.8,1,5.2,-0.320732702
2.8,1,5.3,-0.332257127
2.8,1,5.4,-0.343972289
2.8,1,5.5,-0.355879633
2.8,1,5.6,-0.36798075
2.8,1,5.7,-0.380277374
2.8,1,5.8,-0.392771372
2.8,1,5.9,-0.405464742
2.8,1,6,-0.418359603
2.8,1,6.1,-0.431458195
2.8,1,6.2,-0.444762867
2.8,1,6.3,-0.458276075
2.8,1,6.4,-0.472000377
2.8,1,6.5,-0.485938426
2.8,1,6.6,-0.500092969
2.8,1,6.7,-0.51446684
2.8,1,6.8,-0.529062957
2.8,1,6.9,-0.543884321
2.8,1,7,-0.558934014
2.8,1,7.1,-0.574215194
2.8,1,7.2,-0.589731101
2.8,1,7.3,-0.605485051
2.8,1,7.4,-0.621480441
2.8,1,7.5,-0.63772075
2.8,1,7.6,-0.654209542
2.8,1,7.7,-0.67095047
2.8,1,7.8,-0.687947281
2.8,1,7.9,-0.705203825
2.8,1,8,-0.722724057
2.8,1,8.1,-0.74051205
2.8,1,8.2,-0.758572002
2.8,1,8.3,-0.776908249
2.8,1,8.4,-0.795525273
2.8,1,8.5,-0.81442772
2.8,1,8.6,-0.83362041
2.8,1,8.7,-0.853108357
2.8,1,8.8,-0.87289678
2.8,1,8.9,-0.892991127
2.8,1,9,-0.913397091
2.8,1,9.1,-0.934120632
2.8,1,9.2,-0.955167999
2.8,1,9.3,-0.976545753
2.8,1,9.4,-0.998260795
2.8,1,9.5,-1.020320387
2.8,1,9.6,-1.042732188
2.8,1,9.7,-1.065504278
2.8,1,9.8,-1.088645191
2.8,1,9.9,-1.112163951
2.8,1,10,-1.136070107
2.8,1,10.1,-1.160373767
2.8,1,10.2,-1.185085644
2.8,1,10.3,-1.210217096
2.8,1,10.4,-1.23578017
2.8,1,10.5,-1.261787652
2.8,1,10.6,-1.288253117
2.8,1,10.7,-1.315190985
2.8,1,10.8,-1.342616579
2.8,1,10.9,-1.370546187
2.8,1,11,-1.398997131
2.8,1,11.1,-1.427987835
2.8,1,11.2,-1.457537906
2.8,1,11.3,-1.487668218
2.8,1,11.4,-1.518400997
2.8,1,11.5,-1.549759924
2.8,1,11.6,-1.581770237
2.8,1,11.7,-1.614458847
2.8,1,11.8,-1.647854463
2.8,1,11.9,-1.681987723
2.8,1,12,-1.716891349
2.8,1,12.1,-1.752600301
2.8,1,12.2,-1.789151958
2.8,1,12.3,-1.826586312
2.8,1,12.4,-1.864946178
2.8,1,12.5,-1.90427743
2.8,1,12.6,-1.944629256
2.8,1,12.7,-1.986054445
2.8,1,12.8,-2.0286097
2.8,1,12.9,-2.072355988
2.8,1,13,-2.117358919
2.8,1,13.1,-2.163689182
2.8,1,13.2,-2.211423019
2.8,1,13.3,-2.260642753
2.8,1,13.4,-2.311437387
2.8,1,13.5,-2.363903262
2.8,1,13.6,-2.418144807
2.8,1,13.7,-2.474275367
2.8,1,13.8,-2.532418151
2.8,1,13.9,-2.592707287
2.8,1,14,-2.655289025
2.8,1,14.1,-2.720323092
2.8,1,14.2,-2.787984235
2.8,1,14.3,-2.858463981
2.8,1,14.4,-2.931972634
2.8,1,14.5,-3.00874158
2.8,1,14.6,-3.089025912
2.8,1,14.7,-3.173107468
2.8,1,14.8,-3.261298336
2.8,1,14.9,-3.353944909
2.8,1,15,-3.451432611
2.8,1,15.1,-3.554191411
2.8,1,15.2,-3.662702278
2.8,1,15.3,-3.777504789
2.8,1,15.4,-3.89920611
2.8,1,15.5,-4.028491675
2.8,1,15.6,-4.16613792
2.8,1,15.7,-4.313027579
2.8,1,15.8,-4.470168136
2.8,1,15.9,-4.638714255
2.8,1,16,-4.819995208
2.9,0.2,2,-0.068683618
2.9,0.2,2.1,-0.075048815
2.9,0.2,2.2,-0.081722604
2.9,0.2,2.3,-0.088705024
2.9,0.2,2.4,-0.095995861
2.9,0.2,2.5,-0.103594806
2.9,0.2,2.6,-0.111501626
2.9,0.2,2.7,-0.119716367
2.9,0.2,2.8,-0.12823956
2.9,0.2,2.9,-0.137072426
2.9,0.2,3,-0.146217055
2.9,0.2,3.1,-0.155676552
2.9,0.2,3.2,-0.165455136
2.9,0.2,3.3,-0.175558191
2.9,0.2,3.4,-0.18599227
2.9,0.2,3.5,-0.196765061
2.9,0.2,3.6,-0.207885327
2.9,0.2,3.7,-0.219362832
2.9,0.2,3.8,-0.231208273
2.9,0.2,3.9,-0.243433213
2.9,0.2,4,-0.256050042
2.9,0.2,4.1,-0.269071961
2.9,0.2,4.2,-0.282512986
2.9,0.2,4.3,-0.296387987
2.9,0.2,4.4,-0.310712743
2.9,0.2,4.5,-0.325504027
2.9,0.2,4.6,-0.340779709
2.9,0.2,4.7,-0.356558884
2.9,0.2,4.8,-0.372862007
2.9,0.2,4.9,-0.38971106
2.9,0.2,5,-0.407129732
2.9,0.2,5.1,-0.425143614
2.9,0.2,5.2,-0.443780425
2.9,0.2,5.3,-0.463070255
2.9,0.2,5.4,-0.48304584
2.9,0.2,5.5,-0.503742866
2.9,0.2,5.6,-0.52520031
2.9,0.2,5.7,-0.547460827
2.9,0.2,5.8,-0.570571183
2.9,0.2,5.9,-0.594582749
2.9,0.2,6,-0.619552057
2.9,0.2,6.1,-0.645541446
2.9,0.2,6.2,-0.672619793
2.9,0.2,6.3,-0.700863356
2.9,0.2,6.4,-0.730356755
2.9,0.2,6.5,-0.761194094
2.9,0.2,6.6,-0.793480284
2.9,0.2,6.7,-0.827332569
2.9,0.2,6.8,-0.862882332
2.9,0.2,6.9,-0.900277206
2.9,0.2,7,-0.939683578
2.9,0.2,7.1,-0.981289553
2.9,0.2,7.2,-1.025308496
2.9,0.2,7.3,-1.071983264
2.9,0.2,7.4,-1.121591311
2.9,0.2,7.5,-1.174450859
2.9,0.2,7.6,-1.230928411
2.9,0.2,7.7,-1.291447942
2.9,0.2,7.8,-1.356502225
2.9,0.2,7.9,-1.426666867
2.9,0.2,8,-1.502617834
2.9,0.2,8.1,-1.585153488
2.9,0.2,8.2,-1.67522253
2.9,0.2,8.3,-1.773959708
2.9,0.2,8.4,-1.882731898
2.9,0.2,8.5,-2.003198127
2.9,0.2,8.6,-2.137388597
2.9,0.2,8.7,-2.287809937
2.9,0.2,8.8,-2.45758716
2.9,0.2,8.9,-2.650657816
2.9,0.2,9,-2.872041769
2.9,0.2,9.1,-3.128222884
2.9,0.2,9.2,-3.42770103
2.9,0.2,9.3,-3.781813874
2.9,0.2,9.4,-4.206018923
2.9,0.2,9.5,-4.722117558
2.9,0.2,9.6,-5.363315584
2.9,0.2,9.7,-6.177354056
2.9,0.2,9.8,-7.210811223
2.9,0.2,9.9,-8.586911146
2.9,0.2,10,-10.47215403
2.9,0.2,10.1,-13.01131529
2.9,0.2,10.2,-17.14379748
2.9,0.2,10.3,-21.48307946
2.9,0.2,10.4,-16.72396726
2.9,0.2,10.5,-11.85663283
2.9,0.2,10.6,-8.61317251
2.9,0.2,10.7,-6.34839524
2.9,0.2,10.8,-4.71571731
2.9,0.2,10.9,-3.522232269
2.9,0.2,11,-2.645075244
2.9,0.2,11.1,-1.998950939
2.9,0.2,11.2,-1.522321594
2.9,0.2,11.3,-1.170281602
2.9,0.2,11.4,-0.910044528
2.9,0.2,11.5,-0.717712459
2.9,0.2,11.6,-0.575873128
2.9,0.2,11.7,-0.471816659
2.9,0.2,11.8,-0.396229408
2.9,0.2,11.9,-0.342248861
2.9,0.2,12,-0.304785206
2.9,0.2,12.1,-0.28003609
2.9,0.2,12.2,-0.26513953
2.9,0.2,12.3,-0.257925004
2.9,0.2,12.4,-0.256734112
2.9,0.2,12.5,-0.260290612
2.9,0.2,12.6,-0.267605604
2.9,0.2,12.7,-0.277907874
2.9,0.2,12.8,-0.290592319
2.9,0.2,12.9,-0.305181511
2.9,0.2,13,-0.321296807
2.9,0.2,13.1,-0.338636503
2.9,0.2,13.2,-0.356959189
2.9,0.2,13.3,-0.376070979
2.9,0.2,13.4,-0.395815662
2.9,0.2,13.5,-0.416067042
2.9,0.2,13.6,-0.43672296
2.9,0.2,13.7,-0.457700596
2.9,0.2,13.8,-0.478932761
2.9,0.2,13.9,-0.500364945
2.9,0.2,14,-0.521952974
2.9,0.2,14.1,-0.543661126
2.9,0.2,14.2,-0.565460613
2.9,0.2,14.3,-0.587328362
2.9,0.2,14.4,-0.609246022
2.9,0.2,14.5,-0.631199155
2.9,0.2,14.6,-0.653176578
2.9,0.2,14.7,-0.675169824
2.9,0.2,14.8,-0.697172699
2.9,0.2,14.9,-0.719180915
2.9,0.2,15,-0.741191791
2.9,0.2,15.1,-0.763204001
2.9,0.2,15.2,-0.78521737
2.9,0.2,15.3,-0.807232699
2.9,0.2,15.4,-0.829251623
2.9,0.2,15.5,-0.851276491
2.9,0.2,15.6,-0.873310262
2.9,0.2,15.7,-0.89535642
2.9,0.2,15.8,-0.9174189
2.9,0.2,15.9,-0.939502022
2.9,0.2,16,-0.961610429
2.9,0.3,2,-0.066715819
2.9,0.3,2.1,-0.073377812
2.9,0.3,2.2,-0.080352347
2.9,0.3,2.3,-0.087638828
2.9,0.3,2.4,-0.09523688
2.9,0.3,2.5,-0.103146387
2.9,0.3,2.6,-0.111367519
2.9,0.3,2.7,-0.119900759
2.9,0.3,2.8,-0.128746937
2.9,0.3,2.9,-0.137907261
2.9,0.3,3,-0.147383344
2.9,0.3,3.1,-0.157177238
2.9,0.3,3.2,-0.167291464
2.9,0.3,3.3,-0.177729048
2.9,0.3,3.4,-0.188493545
2.9,0.3,3.5,-0.199589081
2.9,0.3,3.6,-0.21102038
2.9,0.3,3.7,-0.222792804
2.9,0.3,3.8,-0.234912383
2.9,0.3,3.9,-0.247385857
2.9,0.3,4,-0.260220711
2.9,0.3,4.1,-0.273425218
2.9,0.3,4.2,-0.287008482
2.9,0.3,4.3,-0.300980481
2.9,0.3,4.4,-0.315352118
2.9,0.3,4.5,-0.330135274
2.9,0.3,4.6,-0.345342863
2.9,0.3,4.7,-0.360988897
2.9,0.3,4.8,-0.377088552
2.9,0.3,4.9,-0.393658242
2.9,0.3,5,-0.410715703
2.9,0.3,5.1,-0.428280085
2.9,0.3,5.2,-0.446372052
2.9,0.3,5.3,-0.465013896
2.9,0.3,5.4,-0.484229662
2.9,0.3,5.5,-0.504045294
2.9,0.3,5.6,-0.524488787
2.9,0.3,5.7,-0.545590374
2.9,0.3,5.8,-0.56738272
2.9,0.3,5.9,-0.589901152
2.9,0.3,6,-0.613183917
2.9,0.3,6.1,-0.637272468
2.9,0.3,6.2,-0.662211796
2.9,0.3,6.3,-0.688050802
2.9,0.3,6.4,-0.714842721
2.9,0.3,6.5,-0.742645607
2.9,0.3,6.6,-0.771522882
2.9,0.3,6.7,-0.801543966
2.9,0.3,6.8,-0.832785002
2.9,0.3,6.9,-0.865329684
2.9,0.3,7,-0.899270214
2.9,0.3,7.1,-0.9347084
2.9,0.3,7.2,-0.971756935
2.9,0.3,7.3,-1.010540876
2.9,0.3,7.4,-1.051199365
2.9,0.3,7.5,-1.093887647
2.9,0.3,7.6,-1.138779422
2.9,0.3,7.7,-1.186069623
2.9,0.3,7.8,-1.235977689
2.9,0.3,7.9,-1.288751453
2.9,0.3,8,-1.34467176
2.9,0.3,8.1,-1.404058004
2.9,0.3,8.2,-1.467274772
2.9,0.3,8.3,-1.534739881
2.9,0.3,8.4,-1.606934127
2.9,0.3,8.5,-1.68441321
2.9,0.3,8.6,-1.767822375
2.9,0.3,8.7,-1.857914532
2.9,0.3,8.8,-1.955572825
2.9,0.3,8.9,-2.06183894
2.9,0.3,9,-2.177948913
2.9,0.3,9.1,-2.305378797
2.9,0.3,9.2,-2.445903437
2.9,0.3,9.3,-2.601672881
2.9,0.3,9.4,-2.775312798
2.9,0.3,9.5,-2.970058061
2.9,0.3,9.6,-3.18993282
2.9,0.3,9.7,-3.439996974
2.9,0.3,9.8,-3.726689369
2.9,0.3,9.9,-4.058315391
2.9,0.3,10,-4.445756281
2.9,0.3,10.1,-4.903530817
2.9,0.3,10.2,-5.45144075
2.9,0.3,10.3,-6.117233357
2.9,0.3,10.4,-6.941144858
2.9,0.3,10.5,-7.984144418
2.9,0.3,10.6,-9.343609543
2.9,0.3,10.7,-11.17861447
2.9,0.3,10.8,-13.64751036
2.9,0.3,10.9,-16.56822835
2.9,0.3,11,-21.09209838
2.9,0.3,11.1,-20.16142263
2.9,0.3,11.2,-14.8671098
2.9,0.3,11.3,-11.1005533
2.9,0.3,11.4,-8.448654177
2.9,0.3,11.5,-6.495663308
2.9,0.3,11.6,-5.020734902
2.9,0.3,11.7,-3.893865652
2.9,0.3,11.8,-3.029009245
2.9,0.3,11.9,-2.364365317
2.9,0.3,12,-1.853533317
2.9,0.3,12.1,-1.461028799
2.9,0.3,12.2,-1.15959431
2.9,0.3,12.3,-0.928317608
2.9,0.3,12.4,-0.751193206
2.9,0.3,12.5,-0.615990413
2.9,0.3,12.6,-0.513363791
2.9,0.3,12.7,-0.436162112
2.9,0.3,12.8,-0.378898055
2.9,0.3,12.9,-0.337345193
2.9,0.3,13,-0.308233675
2.9,0.3,13.1,-0.289021213
2.9,0.3,13.2,-0.277720903
2.9,0.3,13.3,-0.27277164
2.9,0.3,13.4,-0.272940359
2.9,0.3,13.5,-0.277248025
2.9,0.3,13.6,-0.284913365
2.9,0.3,13.7,-0.295309898
2.9,0.3,13.8,-0.307932942
2.9,0.3,13.9,-0.322374169
2.9,0.3,14,-0.338301858
2.9,0.3,14.1,-0.355445511
2.9,0.3,14.2,-0.373583793
2.9,0.3,14.3,-0.392535035
2.9,0.3,14.4,-0.41214972
2.9,0.3,14.5,-0.432304505
2.9,0.3,14.6,-0.452897452
2.9,0.3,14.7,-0.473844194
2.9,0.3,14.8,-0.495074852
2.9,0.3,14.9,-0.516531536
2.9,0.3,15,-0.538166314
2.9,0.3,15.1,-0.559939558
2.9,0.3,15.2,-0.581818589
2.9,0.3,15.3,-0.603776559
2.9,0.3,15.4,-0.625791529
2.9,0.3,15.5,-0.647845709
2.9,0.3,15.6,-0.669924822
2.9,0.3,15.7,-0.692017572
2.9,0.3,15.8,-0.714115199
2.9,0.3,15.9,-0.736211106
2.9,0.3,16,-0.758300542
2.9,0.4,2,-0.065593383
2.9,0.4,2.1,-0.072181744
2.9,0.4,2.2,-0.079085391
2.9,0.4,2.3,-0.086304078
2.9,0.4,2.4,-0.093837684
2.9,0.4,2.5,-0.101686227
2.9,0.4,2.6,-0.109849877
2.9,0.4,2.7,-0.118328974
2.9,0.4,2.8,-0.127124038
2.9,0.4,2.9,-0.136235779
2.9,0.4,3,-0.14566511
2.9,0.4,3.1,-0.155413147
2.9,0.4,3.2,-0.165481216
2.9,0.4,3.3,-0.175870844
2.9,0.4,3.4,-0.186583751
2.9,0.4,3.5,-0.197621821
2.9,0.4,3.6,-0.208987073
2.9,0.4,3.7,-0.2206816
2.9,0.4,3.8,-0.232707495
2.9,0.4,3.9,-0.245066749
2.9,0.4,4,-0.25776111
2.9,0.4,4.1,-0.270791918
2.9,0.4,4.2,-0.284159908
2.9,0.4,4.3,-0.29786501
2.9,0.4,4.4,-0.311906188
2.9,0.4,4.5,-0.326281426
2.9,0.4,4.6,-0.34098801
2.9,0.4,4.7,-0.35602336
2.9,0.4,4.8,-0.371386687
2.9,0.4,4.9,-0.387081684
2.9,0.4,5,-0.403120124
2.9,0.4,5.1,-0.419525515
2.9,0.4,5.2,-0.43633522
2.9,0.4,5.3,-0.453599129
2.9,0.4,5.4,-0.471374063
2.9,0.4,5.5,-0.489715382
2.9,0.4,5.6,-0.508669186
2.9,0.4,5.7,-0.528268316
2.9,0.4,5.8,-0.548533098
2.9,0.4,5.9,-0.569475384
2.9,0.4,6,-0.591103549
2.9,0.4,6.1,-0.61342669
2.9,0.4,6.2,-0.636457373
2.9,0.4,6.3,-0.660213024
2.9,0.4,6.4,-0.684716418
2.9,0.4,6.5,-0.709995673
2.9,0.4,6.6,-0.736084064
2.9,0.4,6.7,-0.763019835
2.9,0.4,6.8,-0.79084609
2.9,0.4,6.9,-0.819610802
2.9,0.4,7,-0.849366941
2.9,0.4,7.1,-0.88017273
2.9,0.4,7.2,-0.912092006
2.9,0.4,7.3,-0.945194691
2.9,0.4,7.4,-0.97955738
2.9,0.4,7.5,-1.015264038
2.9,0.4,7.6,-1.05240682
2.9,0.4,7.7,-1.091087028
2.9,0.4,7.8,-1.13141622
2.9,0.4,7.9,-1.173517491
2.9,0.4,8,-1.217526968
2.9,0.4,8.1,-1.263595526
2.9,0.4,8.2,-1.3118908
2.9,0.4,8.3,-1.362599517
2.9,0.4,8.4,-1.415930231
2.9,0.4,8.5,-1.472116523
2.9,0.4,8.6,-1.531420773
2.9,0.4,8.7,-1.594138621
2.9,0.4,8.8,-1.660604251
2.9,0.4,8.9,-1.731196695
2.9,0.4,9,-1.806347386
2.9,0.4,9.1,-1.886549241
2.9,0.4,9.2,-1.972367641
2.9,0.4,9.3,-2.064453803
2.9,0.4,9.4,-2.16356112
2.9,0.4,9.5,-2.27056528
2.9,0.4,9.6,-2.386489196
2.9,0.4,9.7,-2.51253411
2.9,0.4,9.8,-2.650118705
2.9,0.4,9.9,-2.800928686
2.9,0.4,10,-2.966980199
2.9,0.4,10.1,-3.150701746
2.9,0.4,10.2,-3.35504114
2.9,0.4,10.3,-3.583606824
2.9,0.4,10.4,-3.840857134
2.9,0.4,10.5,-4.132357651
2.9,0.4,10.6,-4.465137326
2.9,0.4,10.7,-4.848191429
2.9,0.4,10.8,-5.293209123
2.9,0.4,10.9,-5.815656595
2.9,0.4,11,-6.436446361
2.9,0.4,11.1,-7.184620827
2.9,0.4,11.2,-8.101895052
2.9,0.4,11.3,-9.250846806
2.9,0.4,11.4,-10.73083256
2.9,0.4,11.5,-12.7115016
2.9,0.4,11.6,-15.50537927
2.9,0.4,11.7,-19.62386358
2.9,0.4,11.8,-23.17950184
2.9,0.4,11.9,-18.97728029
2.9,0.4,12,-14.82269374
2.9,0.4,12.1,-11.54893277
2.9,0.4,12.2,-9.056927773
2.9,0.4,12.3,-7.168145019
2.9,0.4,12.4,-5.701503885
2.9,0.4,12.5,-4.547099976
2.9,0.4,12.6,-3.633013316
2.9,0.4,12.7,-2.907827042
2.9,0.4,12.8,-2.332518284
2.9,0.4,12.9,-1.876490281
2.9,0.4,13,-1.515418046
2.9,0.4,13.1,-1.229900626
2.9,0.4,13.2,-1.004495097
2.9,0.4,13.3,-0.826959209
2.9,0.4,13.4,-0.68762789
2.9,0.4,13.5,-0.578882836
2.9,0.4,13.6,-0.494698607
2.9,0.4,13.7,-0.430275962
2.9,0.4,13.8,-0.381773149
2.9,0.4,13.9,-0.346115301
2.9,0.4,14,-0.320847522
2.9,0.4,14.1,-0.304011825
2.9,0.4,14.2,-0.294043778
2.9,0.4,14.3,-0.2896887
2.9,0.4,14.4,-0.289935678
2.9,0.4,14.5,-0.293966348
2.9,0.4,14.6,-0.301115216
2.9,0.4,14.7,-0.310838839
2.9,0.4,14.8,-0.322691724
2.9,0.4,14.9,-0.336307392
2.9,0.4,15,-0.351383396
2.9,0.4,15.1,-0.367669406
2.9,0.4,15.2,-0.384957693
2.9,0.4,15.3,-0.403075479
2.9,0.4,15.4,-0.421878773
2.9,0.4,15.5,-0.441247374
2.9,0.4,15.6,-0.461080814
2.9,0.4,15.7,-0.481295035
2.9,0.4,15.8,-0.501819674
2.9,0.4,15.9,-0.52259583
2.9,0.4,16,-0.543574212
2.9,0.5,2,-0.068320304
2.9,0.5,2.1,-0.074399527
2.9,0.5,2.2,-0.080754643
2.9,0.5,2.3,-0.087387583
2.9,0.5,2.4,-0.094300062
2.9,0.5,2.5,-0.101493629
2.9,0.5,2.6,-0.108969721
2.9,0.5,2.7,-0.11672971
2.9,0.5,2.8,-0.124774932
2.9,0.5,2.9,-0.133106726
2.9,0.5,3,-0.141726464
2.9,0.5,3.1,-0.150635573
2.9,0.5,3.2,-0.159835565
2.9,0.5,3.3,-0.169328057
2.9,0.5,3.4,-0.179114796
2.9,0.5,3.5,-0.189197679
2.9,0.5,3.6,-0.199578776
2.9,0.5,3.7,-0.210260353
2.9,0.5,3.8,-0.221244894
2.9,0.5,3.9,-0.232535122
2.9,0.5,4,-0.244134027
2.9,0.5,4.1,-0.256044889
2.9,0.5,4.2,-0.268271304
2.9,0.5,4.3,-0.28081721
2.9,0.5,4.4,-0.29368692
2.9,0.5,4.5,-0.306885145
2.9,0.5,4.6,-0.32041703
2.9,0.5,4.7,-0.334288179
2.9,0.5,4.8,-0.348504691
2.9,0.5,4.9,-0.36307319
2.9,0.5,5,-0.378000858
2.9,0.5,5.1,-0.393295464
2.9,0.5,5.2,-0.408965402
2.9,0.5,5.3,-0.425019717
2.9,0.5,5.4,-0.441468139
2.9,0.5,5.5,-0.458321117
2.9,0.5,5.6,-0.475589854
2.9,0.5,5.7,-0.493286335
2.9,0.5,5.8,-0.511423371
2.9,0.5,5.9,-0.530014634
2.9,0.5,6,-0.549074703
2.9,0.5,6.1,-0.568619111
2.9,0.5,6.2,-0.588664398
2.9,0.5,6.3,-0.609228175
2.9,0.5,6.4,-0.63032919
2.9,0.5,6.5,-0.651987412
2.9,0.5,6.6,-0.674224112
2.9,0.5,6.7,-0.697061974
2.9,0.5,6.8,-0.720525198
2.9,0.5,6.9,-0.744639637
2.9,0.5,7,-0.769432933
2.9,0.5,7.1,-0.794934679
2.9,0.5,7.2,-0.821176598
2.9,0.5,7.3,-0.848192737
2.9,0.5,7.4,-0.876019688
2.9,0.5,7.5,-0.904696835
2.9,0.5,7.6,-0.934266618
2.9,0.5,7.7,-0.96477484
2.9,0.5,7.8,-0.996271003
2.9,0.5,7.9,-1.028808678
2.9,0.5,8,-1.062445925
2.9,0.5,8.1,-1.097245765
2.9,0.5,8.2,-1.133276697
2.9,0.5,8.3,-1.1706133
2.9,0.5,8.4,-1.209336887
2.9,0.5,8.5,-1.249536267
2.9,0.5,8.6,-1.291308591
2.9,0.5,8.7,-1.334760324
2.9,0.5,8.8,-1.380008344
2.9,0.5,8.9,-1.427181205
2.9,0.5,9,-1.476420572
2.9,0.5,9.1,-1.527882884
2.9,0.5,9.2,-1.581741252
2.9,0.5,9.3,-1.638187667
2.9,0.5,9.4,-1.697435553
2.9,0.5,9.5,-1.75972273
2.9,0.5,9.6,-1.825314885
2.9,0.5,9.7,-1.894509622
2.9,0.5,9.8,-1.967641238
2.9,0.5,9.9,-2.045086346
2.9,0.5,10,-2.127270549
2.9,0.5,10.1,-2.214676383
2.9,0.5,10.2,-2.307852814
2.9,0.5,10.3,-2.407426649
2.9,0.5,10.4,-2.514116335
2.9,0.5,10.5,-2.628748705
2.9,0.5,10.6,-2.752279453
2.9,0.5,10.7,-2.885818313
2.9,0.5,10.8,-3.030660232
2.9,0.5,10.9,-3.18832426
2.9,0.5,11,-3.360602453
2.9,0.5,11.1,-3.549621915
2.9,0.5,11.2,-3.757924262
2.9,0.5,11.3,-3.988568542
2.9,0.5,11.4,-4.245266107
2.9,0.5,11.5,-4.532559834
2.9,0.5,11.6,-4.856066004
2.9,0.5,11.7,-5.22280668
2.9,0.5,11.8,-5.641676102
2.9,0.5,11.9,-6.124111419
2.9,0.5,12,-6.685085725
2.9,0.5,12.1,-7.344629979
2.9,0.5,12.2,-8.130263879
2.9,0.5,12.3,-9.081075038
2.9,0.5,12.4,-10.25497671
2.9,0.5,12.5,-11.74251725
2.9,0.5,12.6,-13.69495927
2.9,0.5,12.7,-16.38146328
2.9,0.5,12.8,-20.22677348
2.9,0.5,12.9,-24.0666985
2.9,0.5,13,-20.96546997
2.9,0.5,13.1,-16.34720131
2.9,0.5,13.2,-12.97861344
2.9,0.5,13.3,-10.47541414
2.9,0.5,13.4,-8.542414382
2.9,0.5,13.5,-7.018305388
2.9,0.5,13.6,-5.764817075
2.9,0.5,13.7,-4.737059303
2.9,0.5,13.8,-3.896562291
2.9,0.5,13.9,-3.208364061
2.9,0.5,14,-2.6449255
2.9,0.5,14.1,-2.184097794
2.9,0.5,14.2,-1.807738048
2.9,0.5,14.3,-1.500871315
2.9,0.5,14.4,-1.25112343
2.9,0.5,14.5,-1.048288955
2.9,0.5,14.6,-0.883975635
2.9,0.5,14.7,-0.751301628
2.9,0.5,14.8,-0.644635907
2.9,0.5,14.9,-0.559377073
2.9,0.5,15,-0.491766947
2.9,0.5,15.1,-0.438735207
2.9,0.5,15.2,-0.397771169
2.9,0.5,15.3,-0.366818804
2.9,0.5,15.4,-0.34419127
2.9,0.5,15.5,-0.32850164
2.9,0.5,15.6,-0.318606876
